ID	bowtie_unpair_profiled_S101G	bowtie_unpair_profiled_S101T	bowtie_unpair_profiled_S102G	bowtie_unpair_profiled_S102T	bowtie_unpair_profiled_S103G	bowtie_unpair_profiled_S103T	bowtie_unpair_profiled_S104G	bowtie_unpair_profiled_S104T	bowtie_unpair_profiled_S105G	bowtie_unpair_profiled_S105T	bowtie_unpair_profiled_S106G	bowtie_unpair_profiled_S106T	bowtie_unpair_profiled_S107G	bowtie_unpair_profiled_S107T	bowtie_unpair_profiled_S108G	bowtie_unpair_profiled_S108T	bowtie_unpair_profiled_S109G	bowtie_unpair_profiled_S109T	bowtie_unpair_profiled_S110G	bowtie_unpair_profiled_S110T	bowtie_unpair_profiled_S111G	bowtie_unpair_profiled_S111T	bowtie_unpair_profiled_S112G	bowtie_unpair_profiled_S112T	bowtie_unpair_profiled_S113G	bowtie_unpair_profiled_S113T	bowtie_unpair_profiled_S114G	bowtie_unpair_profiled_S114T	bowtie_unpair_profiled_S115G	bowtie_unpair_profiled_S115T	bowtie_unpair_profiled_S116G	bowtie_unpair_profiled_S116T	bowtie_unpair_profiled_S201G	bowtie_unpair_profiled_S201T	bowtie_unpair_profiled_S202G	bowtie_unpair_profiled_S202T	bowtie_unpair_profiled_S203G	bowtie_unpair_profiled_S203T	bowtie_unpair_profiled_S204G	bowtie_unpair_profiled_S204T	bowtie_unpair_profiled_S205G	bowtie_unpair_profiled_S205T	bowtie_unpair_profiled_S206G	bowtie_unpair_profiled_S206T	bowtie_unpair_profiled_S207G	bowtie_unpair_profiled_S207T	bowtie_unpair_profiled_S208G	bowtie_unpair_profiled_S208T	bowtie_unpair_profiled_S301G	bowtie_unpair_profiled_S301T	bowtie_unpair_profiled_S302G	bowtie_unpair_profiled_S302T	bowtie_unpair_profiled_S303G	bowtie_unpair_profiled_S303T	bowtie_unpair_profiled_S304G	bowtie_unpair_profiled_S304T	bowtie_unpair_profiled_S305G	bowtie_unpair_profiled_S305T	bowtie_unpair_profiled_S306G	bowtie_unpair_profiled_S306T	bowtie_unpair_profiled_S307G	bowtie_unpair_profiled_S307T	bowtie_unpair_profiled_S308G	bowtie_unpair_profiled_S308T	bowtie_unpair_profiled_S309G	bowtie_unpair_profiled_S309T	bowtie_unpair_profiled_S310G	bowtie_unpair_profiled_S310T	bowtie_unpair_profiled_S311G	bowtie_unpair_profiled_S311T	bowtie_unpair_profiled_S312G	bowtie_unpair_profiled_S312T	bowtie_unpair_profiled_S313G	bowtie_unpair_profiled_S313T	bowtie_unpair_profiled_S314G	bowtie_unpair_profiled_S314T	bowtie_unpair_profiled_S315G	bowtie_unpair_profiled_S315T	bowtie_unpair_profiled_S316G	bowtie_unpair_profiled_S316T
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas|s__Stenotrophomonas_maltophilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12489	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas|s__Stenotrophomonas_maltophilia|t__Stenotrophomonas_maltophilia_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12489	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas|s__Stenotrophomonas_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00533	0.0	0.0
k__Bacteria|p__Spirochaetes	0.0	0.22297	0.0	0.13967	0.43423	0.01281	0.0	0.0111	0.54523	0.07058	0.0	0.01504	0.0	0.00072	0.0	0.02425	0.0	0.02392	0.0	0.00476	0.0	0.0	0.0	0.00419	0.0	0.01666	0.0	0.03925	0.92256	0.00652	0.0	0.0	1.44558	0.08447	0.0	0.00209	0.0	0.0	1.38867	0.0	1.7793	0.12457	0.0	0.01352	0.47217	0.05753	0.0	0.00682	0.0	0.03164	0.0	0.0	0.0	0.00322	0.1527	0.04196	0.0	0.02011	0.0	0.02491	0.30801	0.03971	0.0	0.01135	0.62256	1.64391	0.5137	0.01395	2.75623	0.14747	0.44883	0.16674	0.41308	0.02855	0.17651	0.0	0.01884	0.00071	0.0	0.0151
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.0	0.22297	0.0	0.13967	0.43423	0.01281	0.0	0.0111	0.54523	0.07058	0.0	0.01504	0.0	0.00072	0.0	0.02425	0.0	0.02392	0.0	0.00476	0.0	0.0	0.0	0.00419	0.0	0.01666	0.0	0.03925	0.92256	0.00652	0.0	0.0	1.44558	0.08447	0.0	0.00209	0.0	0.0	1.38867	0.0	1.7793	0.12457	0.0	0.01352	0.47217	0.05753	0.0	0.00682	0.0	0.03164	0.0	0.0	0.0	0.00322	0.1527	0.04196	0.0	0.02011	0.0	0.02491	0.30801	0.03971	0.0	0.01135	0.62256	1.64391	0.5137	0.01395	2.75623	0.14747	0.44883	0.16674	0.41308	0.02855	0.17651	0.0	0.01884	0.00071	0.0	0.0151
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	0.0	0.22297	0.0	0.13967	0.43423	0.01281	0.0	0.0111	0.54523	0.07058	0.0	0.01504	0.0	0.00072	0.0	0.02425	0.0	0.02392	0.0	0.00476	0.0	0.0	0.0	0.00419	0.0	0.01666	0.0	0.03925	0.92256	0.00652	0.0	0.0	1.44558	0.08447	0.0	0.00209	0.0	0.0	1.38867	0.0	1.7793	0.12457	0.0	0.01352	0.47217	0.05753	0.0	0.00682	0.0	0.03164	0.0	0.0	0.0	0.00322	0.1527	0.04196	0.0	0.02011	0.0	0.02491	0.30801	0.03971	0.0	0.01135	0.62256	1.64391	0.5137	0.01395	2.75623	0.14747	0.44883	0.16674	0.41308	0.02855	0.17651	0.0	0.01884	0.00071	0.0	0.0151
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae	0.0	0.22297	0.0	0.13967	0.43423	0.01281	0.0	0.0111	0.54523	0.07058	0.0	0.01504	0.0	0.00072	0.0	0.02425	0.0	0.02392	0.0	0.00476	0.0	0.0	0.0	0.00419	0.0	0.01666	0.0	0.03925	0.92256	0.00652	0.0	0.0	1.44558	0.08447	0.0	0.00209	0.0	0.0	1.38867	0.0	1.7793	0.12457	0.0	0.01352	0.47217	0.05753	0.0	0.00682	0.0	0.03164	0.0	0.0	0.0	0.00322	0.1527	0.04196	0.0	0.02011	0.0	0.02491	0.30801	0.03971	0.0	0.01135	0.62256	1.64391	0.5137	0.01395	2.75623	0.14747	0.44883	0.16674	0.41308	0.02855	0.17651	0.0	0.01884	0.00071	0.0	0.0151
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Borrelia	0.0	0.0	0.0	0.0	0.0	0.00421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Borrelia|s__Borrelia_bavariensis	0.0	0.0	0.0	0.0	0.0	0.00421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Borrelia|s__Borrelia_bavariensis|t__GCF_000196215	0.0	0.0	0.0	0.0	0.0	0.00421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema	0.0	0.22297	0.0	0.13967	0.43423	0.0086	0.0	0.0111	0.54523	0.07058	0.0	0.01504	0.0	0.00072	0.0	0.02425	0.0	0.02392	0.0	0.00476	0.0	0.0	0.0	0.0	0.0	0.01666	0.0	0.03925	0.92256	0.00652	0.0	0.0	1.44558	0.08447	0.0	0.00209	0.0	0.0	1.38867	0.0	1.7793	0.12457	0.0	0.01352	0.47217	0.05753	0.0	0.00682	0.0	0.03164	0.0	0.0	0.0	0.00322	0.1527	0.04196	0.0	0.02011	0.0	0.02491	0.30801	0.03971	0.0	0.01135	0.62256	1.64391	0.5137	0.01395	2.75623	0.14747	0.44883	0.16674	0.41308	0.02855	0.17651	0.0	0.01884	0.00071	0.0	0.0151
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_denticola	0.0	0.06997	0.0	0.04747	0.43423	0.00672	0.0	0.0	0.0	0.01989	0.0	0.00779	0.0	0.00011	0.0	0.0	0.0	0.00567	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24076	0.00088	0.0	0.0	1.1664	0.01576	0.0	0.0015	0.0	0.0	0.68631	0.0	1.63165	0.08633	0.0	0.00942	0.34691	0.02187	0.0	0.00531	0.0	0.02885	0.0	0.0	0.0	0.0	0.1527	0.02557	0.0	0.01468	0.0	0.00688	0.30801	0.03769	0.0	0.01014	0.62256	0.99006	0.5137	0.00536	2.75623	0.09205	0.37412	0.00025	0.29717	0.0017	0.17651	0.0	0.01884	0.00071	0.0	0.00113
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_denticola|t__Treponema_denticola_unclassified	0.0	0.06997	0.0	0.04747	0.43423	0.00672	0.0	0.0	0.0	0.01989	0.0	0.00779	0.0	0.00011	0.0	0.0	0.0	0.00567	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24076	0.00088	0.0	0.0	1.1664	0.01576	0.0	0.0015	0.0	0.0	0.68631	0.0	1.63165	0.08633	0.0	0.00942	0.34691	0.02187	0.0	0.00531	0.0	0.02885	0.0	0.0	0.0	0.0	0.1527	0.02557	0.0	0.01468	0.0	0.00688	0.30801	0.03769	0.0	0.01014	0.62256	0.99006	0.5137	0.00536	2.75623	0.09205	0.37412	0.00025	0.29717	0.0017	0.17651	0.0	0.01884	0.00071	0.0	0.00113
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_lecithinolyticum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03225	0.0	0.0	0.02146	0.0	0.0	0.00089	0.0	0.0	0.0	0.0	0.0	0.00198	0.0	0.00093	0.0	0.0	0.0	0.00383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_lecithinolyticum|t__GCF_000468055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03225	0.0	0.0	0.02146	0.0	0.0	0.00089	0.0	0.0	0.0	0.0	0.0	0.00198	0.0	0.00093	0.0	0.0	0.0	0.00383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_maltophilum	0.0	0.00182	0.0	0.00376	0.0	0.0	0.0	0.0	0.0	0.00314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00049	0.0	0.0011	0.0	0.0	0.0	0.0	0.0	0.00106	0.0	0.0	0.0	0.0	0.0	0.00042	0.0	0.0	0.0	0.09262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_maltophilum|t__GCF_000413055	0.0	0.00182	0.0	0.00376	0.0	0.0	0.0	0.0	0.0	0.00314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00049	0.0	0.0011	0.0	0.0	0.0	0.0	0.0	0.00106	0.0	0.0	0.0	0.0	0.0	0.00042	0.0	0.0	0.0	0.09262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_medium	0.0	0.06894	0.0	0.04212	0.0	0.00129	0.0	0.00472	0.0	0.01442	0.0	0.00432	0.0	0.0	0.0	0.01069	0.0	0.00682	0.0	0.00306	0.0	0.0	0.0	0.0	0.0	0.00938	0.0	0.0015	0.45819	0.00308	0.0	0.0	0.15294	0.04122	0.0	0.0	0.0	0.0	0.45019	0.0	0.14765	0.00388	0.0	0.00385	0.04068	0.01163	0.0	0.00013	0.0	0.0006	0.0	0.0	0.0	0.00124	0.0	0.00569	0.0	0.00075	0.0	0.00893	0.0	0.00059	0.0	0.00121	0.0	0.33592	0.0	0.00362	0.0	0.02945	0.02337	0.14648	0.07117	0.01088	0.0	0.0	0.0	0.0	0.0	0.00541
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_medium|t__GCF_000413035	0.0	0.06894	0.0	0.04212	0.0	0.00129	0.0	0.00472	0.0	0.01442	0.0	0.00432	0.0	0.0	0.0	0.01069	0.0	0.00682	0.0	0.00306	0.0	0.0	0.0	0.0	0.0	0.00938	0.0	0.0015	0.45819	0.00308	0.0	0.0	0.15294	0.04122	0.0	0.0	0.0	0.0	0.45019	0.0	0.14765	0.00388	0.0	0.00385	0.04068	0.01163	0.0	0.00013	0.0	0.0006	0.0	0.0	0.0	0.00124	0.0	0.00569	0.0	0.00075	0.0	0.00893	0.0	0.00059	0.0	0.00121	0.0	0.33592	0.0	0.00362	0.0	0.02945	0.02337	0.14648	0.07117	0.01088	0.0	0.0	0.0	0.0	0.0	0.00541
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_socranskii	0.0	0.05741	0.0	0.02394	0.0	0.00011	0.0	0.00638	0.0	0.00697	0.0	0.00191	0.0	0.00061	0.0	0.01255	0.0	0.00846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00573	0.0	0.03775	0.0	0.00243	0.0	0.0	0.0	0.02293	0.0	0.00059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.00172	0.01801	0.0	0.0	0.0	0.00108	0.0	0.0	0.0	0.0	0.0	0.00048	0.0	0.00255	0.0	0.00189	0.0	0.001	0.0	0.0	0.0	0.06036	0.0	0.00498	0.0	0.01085	0.0	0.0	0.01644	0.01435	0.0	0.0	0.0	0.0	0.0	0.00695
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_socranskii|t__Treponema_socranskii_unclassified	0.0	0.05741	0.0	0.02394	0.0	0.00011	0.0	0.00638	0.0	0.00697	0.0	0.00191	0.0	0.00061	0.0	0.01255	0.0	0.00846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00573	0.0	0.03775	0.0	0.00243	0.0	0.0	0.0	0.02293	0.0	0.00059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.00172	0.01801	0.0	0.0	0.0	0.00108	0.0	0.0	0.0	0.0	0.0	0.00048	0.0	0.00255	0.0	0.00189	0.0	0.001	0.0	0.0	0.0	0.06036	0.0	0.00498	0.0	0.01085	0.0	0.0	0.01644	0.01435	0.0	0.0	0.0	0.0	0.0	0.00695
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_vincentii	0.0	0.02483	0.0	0.02239	0.0	0.00047	0.0	0.0	0.54523	0.02616	0.0	0.00101	0.0	0.0	0.0	0.00102	0.0	0.00297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00155	0.0	0.0	0.22361	0.00014	0.0	0.0	0.12624	0.00456	0.0	0.0	0.0	0.0	0.25217	0.0	0.0	0.00211	0.0	0.0	0.06141	0.00601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00823	0.0	0.00212	0.0	0.00338	0.0	0.0	0.0	0.0	0.0	0.16495	0.0	0.0	0.0	0.00928	0.05134	0.02001	0.0283	0.00162	0.0	0.0	0.0	0.0	0.0	0.00148
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_vincentii|t__Treponema_vincentii_unclassified	0.0	0.02483	0.0	0.02239	0.0	0.00047	0.0	0.0	0.54523	0.02616	0.0	0.00101	0.0	0.0	0.0	0.00102	0.0	0.00297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00155	0.0	0.0	0.22361	0.00014	0.0	0.0	0.12624	0.00456	0.0	0.0	0.0	0.0	0.25217	0.0	0.0	0.00211	0.0	0.0	0.06141	0.00601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00823	0.0	0.00212	0.0	0.00338	0.0	0.0	0.0	0.0	0.0	0.16495	0.0	0.0	0.0	0.00928	0.05134	0.02001	0.0283	0.00162	0.0	0.0	0.0	0.0	0.0	0.00148
k__Bacteria|p__Synergistetes	0.0	0.00357	0.0	0.00051	0.0	0.00102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05951	0.0	0.0	0.0	0.0	0.00098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00225	0.00062	0.0	0.0	0.0	0.00036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00972	0.0	0.0	0.0	0.03428	0.0	0.0	0.0	0.00404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013
k__Bacteria|p__Synergistetes|c__Synergistia	0.0	0.00357	0.0	0.00051	0.0	0.00102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05951	0.0	0.0	0.0	0.0	0.00098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00225	0.00062	0.0	0.0	0.0	0.00036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00972	0.0	0.0	0.0	0.03428	0.0	0.0	0.0	0.00404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	0.0	0.00357	0.0	0.00051	0.0	0.00102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05951	0.0	0.0	0.0	0.0	0.00098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00225	0.00062	0.0	0.0	0.0	0.00036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00972	0.0	0.0	0.0	0.03428	0.0	0.0	0.0	0.00404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae	0.0	0.00357	0.0	0.00051	0.0	0.00102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05951	0.0	0.0	0.0	0.0	0.00098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00225	0.00062	0.0	0.0	0.0	0.00036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00972	0.0	0.0	0.0	0.03428	0.0	0.0	0.0	0.00404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Fretibacterium	0.0	0.00357	0.0	0.00051	0.0	0.00102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05951	0.0	0.0	0.0	0.0	0.00098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00225	0.00062	0.0	0.0	0.0	0.00036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00972	0.0	0.0	0.0	0.03428	0.0	0.0	0.0	0.00404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Fretibacterium|s__Fretibacterium_fastidiosum	0.0	0.00357	0.0	0.00051	0.0	0.00102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05951	0.0	0.0	0.0	0.0	0.00098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00225	0.00062	0.0	0.0	0.0	0.00036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00972	0.0	0.0	0.0	0.03428	0.0	0.0	0.0	0.00404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Fretibacterium|s__Fretibacterium_fastidiosum|t__GCF_000210715	0.0	0.00357	0.0	0.00051	0.0	0.00102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05951	0.0	0.0	0.0	0.0	0.00098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00225	0.00062	0.0	0.0	0.0	0.00036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00972	0.0	0.0	0.0	0.03428	0.0	0.0	0.0	0.00404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013
k__Bacteria|p__Tenericutes	0.0	0.09663	0.0	0.40767	0.0	0.0	0.0	0.0	0.0	0.01895	0.0	0.20977	0.0	0.00026	0.0	0.00876	0.0	0.02274	0.0	0.00334	0.08312	0.0	0.0	0.0	0.0	0.02203	0.0	0.00054	0.0	0.00514	0.0	0.0	0.0	0.07078	0.0	0.0	0.0	0.0	0.28751	0.00553	0.0	0.00059	0.0	0.0	0.23677	0.30486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00272	0.0	0.0	0.0	0.15506	0.0	0.08769	0.0	0.0	0.0	0.0	0.0	0.02997	0.0	0.01103	0.0	0.14912	0.05706	0.66401	0.0	0.04018	0.0	0.0	0.0	0.16917	0.0	0.0
